IncidentID,num_vehicles_involved,eCollisionManner,Longitude,Latitude,InjurySeverity,eIntersectionType,eCollisionManner,city_name,IncidentDateTime,cyclist_citations,driver_citations
2428182,2,OTHER_97,-111.049530615508,32.2322327533905,3,NOT_AT_INTERSECTION_0,OTHER_97,UNSPECIFIED_999,2010-07-14 07:47:00,NO_IMPROPER_ACTION,UNKNOWN_99
2428218,2,REAR_END,-110.691932717164,32.0531950499437,3,T_INTERSECTION,REAR_END,UNSPECIFIED_999,2010-07-14 17:22:00,NO_IMPROPER_ACTION,SPEED_TOO_FAST_FOR_CONDITIONS
2428234,2,ANGLE_FRONT_TO_SIDE,-111.908546006237,33.5320125012019,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,SCOTTSDALE,2010-07-23 10:51:00,NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+FAILED_TO_YIELD_RIGHT_OF_WAY_103
2428252,2,SIDESWIPE_SAME_DIRECTION,-111.917475162325,33.502129227637,2,FOUR_WAY_INTERSECTION,SIDESWIPE_SAME_DIRECTION,SCOTTSDALE,2010-07-24 23:58:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2428366,2,ANGLE_FRONT_TO_SIDE,-112.122116463654,33.5531077619956,1,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-07-04 09:15:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,FAILED_TO_YIELD_RIGHT_OF_WAY_103+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1
2428559,2,ANGLE_FRONT_TO_SIDE,-114.011601235398,35.2538597265365,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,UNSPECIFIED_999,2010-07-29 11:19:00,UNSAFE_LANE_CHANGE,NO_IMPROPER_ACTION
2428651,2,ANGLE_FRONT_TO_SIDE,-111.819742793768,33.2478920834636,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,CHANDLER,2010-07-06 16:31:00,RAN_STOP_SIGN,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2428768,2,ANGLE_FRONT_TO_SIDE,-112.013305331916,33.6179448629704,3,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-07-31 22:11:00,UNKNOWN_99,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1
2428831,2,ANGLE_FRONT_TO_SIDE,-112.073813097798,33.4482410804499,3,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,NOGALES,2010-07-09 11:16:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2428945,2,SIDESWIPE_SAME_DIRECTION,-112.073813097798,33.4482410804499,4,T_INTERSECTION,SIDESWIPE_SAME_DIRECTION,SCOTTSDALE,2010-07-21 09:54:00,NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+OTHER_UNSAFE_PASSING
2428971,2,ANGLE_FRONT_TO_SIDE,-112.011630203912,33.4804813983408,1,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-07-21 20:34:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2429039,2,ANGLE_FRONT_TO_SIDE,-111.96868715864,33.6403832471346,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-07-26 15:50:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION
2429093,2,ANGLE_FRONT_TO_SIDE,-111.98015993947,33.3212240436345,2,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-07-21 15:40:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2429163,2,ANGLE_FRONT_TO_SIDE,-112.099906178443,33.4961658128499,2,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-07-29 13:04:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2429205,2,SIDESWIPE_SAME_DIRECTION,-112.451519768139,34.7924224039919,3,UNKNOWN_99,SIDESWIPE_SAME_DIRECTION,CHINO VALLEY,2010-07-13 11:37:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2429268,2,LEFT_TURN,-114.639617088387,32.6839300872829,3,T_INTERSECTION,LEFT_TURN,YUMA,2010-07-12 16:22:00,NO_IMPROPER_ACTION,UNKNOWN_99
2429318,2,LEFT_TURN,-112.099661703481,33.5889323327286,2,NOT_AT_INTERSECTION_0,LEFT_TURN,PHOENIX,2010-07-16 18:50:00,OTHER_97,NO_IMPROPER_ACTION
2429398,2,ANGLE_FRONT_TO_SIDE,-112.026934749523,33.08477669274,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,MARICOPA,2010-07-21 19:28:00,INATTENTION_DISTRACTION,NO_IMPROPER_ACTION
2429447,2,ANGLE_FRONT_TO_SIDE,-111.906205932155,33.5751169431066,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,SCOTTSDALE,2010-07-27 18:56:00,DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION
2429452,2,ANGLE_FRONT_TO_SIDE,-112.134191138441,33.507605289574,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-07-29 07:36:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2429503,2,ANGLE_FRONT_TO_SIDE,-111.928592275946,33.36374961854,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,2010-07-22 04:45:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2429522,2,ANGLE_FRONT_TO_SIDE,-112.172669376779,33.4804864096243,3,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-07-03 15:42:00,NO_IMPROPER_ACTION,NO_IMPROPER_ACTION
2429523,2,ANGLE_FRONT_TO_SIDE,-112.024957467121,33.480356584411,4,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-07-30 14:31:00,INATTENTION_DISTRACTION,NO_IMPROPER_ACTION
2429574,3,UNKNOWN_99,-112.206138275922,33.4228303697951,3,T_INTERSECTION,UNKNOWN_99,UNSPECIFIED_999,2010-07-09 00:00:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,UNKNOWN_99+UNKNOWN_99
2429613,2,UNKNOWN_99,-111.949285476308,33.3548157225925,2,NOT_AT_INTERSECTION_0,UNKNOWN_99,TEMPE,2010-07-24 20:37:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2429638,2,ANGLE_FRONT_TO_SIDE,-112.281232660317,33.6048856272458,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,UNSPECIFIED_999,2010-07-15 21:51:00,OTHER_97,NO_IMPROPER_ACTION
2429654,2,LEFT_TURN,-111.828495227836,33.319320859256,2,T_INTERSECTION,LEFT_TURN,CHANDLER,2010-07-18 10:18:00,INATTENTION_DISTRACTION,NO_IMPROPER_ACTION
2429695,2,ANGLE_FRONT_TO_SIDE,-111.046891377728,32.3517828105652,4,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,UNSPECIFIED_999,2010-07-23 12:44:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2429708,2,SIDESWIPE_SAME_DIRECTION,-111.013451127223,32.3471412856095,4,NOT_AT_INTERSECTION_0,SIDESWIPE_SAME_DIRECTION,UNSPECIFIED_999,2010-07-23 16:28:00,UNKNOWN_99,UNKNOWN_99
2429847,2,UNKNOWN_99,-111.684476816975,33.4229178336754,3,FOUR_WAY_INTERSECTION,UNKNOWN_99,MESA,2010-07-31 10:37:00,UNKNOWN_99,NO_IMPROPER_ACTION
2429963,2,ANGLE_FRONT_TO_SIDE,-111.826909712203,33.4349404839513,3,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,MESA,2010-07-31 15:54:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2430037,2,LEFT_TURN,-111.667322170533,33.3933984614869,3,FOUR_WAY_INTERSECTION,LEFT_TURN,MESA,2010-07-21 06:45:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2430068,2,SIDESWIPE_SAME_DIRECTION,-111.68447304388,33.4230268189292,3,NOT_AT_INTERSECTION_0,SIDESWIPE_SAME_DIRECTION,MESA,2010-07-26 06:41:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2430074,2,REAR_END,-111.684731592836,33.3948044428085,2,NOT_AT_INTERSECTION_0,REAR_END,MESA,2010-07-28 21:40:00,NO_IMPROPER_ACTION,UNKNOWN_99
2430153,2,ANGLE_FRONT_TO_SIDE,-111.909112869217,33.406809396144,1,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,TEMPE,2010-07-19 17:30:00,OTHER_97,NO_IMPROPER_ACTION
2430213,2,SIDESWIPE_SAME_DIRECTION,-111.951907784699,33.4073885190176,3,NOT_AT_INTERSECTION_0,SIDESWIPE_SAME_DIRECTION,TEMPE,2010-07-06 09:50:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2430261,2,SIDESWIPE_OPPOSITE_DIRECTION,-114.650437543723,32.7129876562853,3,FOUR_WAY_INTERSECTION,SIDESWIPE_OPPOSITE_DIRECTION,UNSPECIFIED_999,2010-07-14 21:33:00,UNKNOWN_99,SPEED_TOO_FAST_FOR_CONDITIONS
2430339,2,HEAD_ON,-111.684522324227,33.415670409194,2,FOUR_WAY_INTERSECTION,HEAD_ON,MESA,2010-07-26 16:47:00,INATTENTION_DISTRACTION,INATTENTION_DISTRACTION
2430340,2,OTHER_97,-112.073734224096,33.465593902933,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-05-19 10:34:00,OTHER_97,NO_IMPROPER_ACTION
2430404,2,ANGLE_FRONT_TO_SIDE,-111.951656714931,33.3782075849196,3,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,TEMPE,2010-07-15 11:19:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2430417,2,SIDESWIPE_SAME_DIRECTION,-109.960624274481,34.1472196913535,2,NOT_AT_INTERSECTION_0,SIDESWIPE_SAME_DIRECTION,PINETOP,2010-05-29 16:48:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2430485,2,LEFT_TURN,-111.661915268737,35.1893387034633,4,UNKNOWN_99,LEFT_TURN,FLAGSTAFF,2010-07-15 16:09:00,NO_IMPROPER_ACTION,OTHER_97
2430512,2,HEAD_ON,-110.980917705999,32.2828832715552,3,T_INTERSECTION,HEAD_ON,TUCSON,2010-07-01 13:10:00,MADE_IMPROPER_TURN,NO_IMPROPER_ACTION
2430546,2,OTHER_97,-114.624620731449,35.1130609321856,2,FOUR_WAY_INTERSECTION,OTHER_97,BULLHEAD CITY,2010-07-13 20:45:00,NO_IMPROPER_ACTION,DISREGARDED_TRAFFIC_SIGNAL+NOT_APPLICABLE_MINUS_1
2430626,2,ANGLE_FRONT_TO_SIDE,-112.324677979715,33.6005011137221,1,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,EL MIRAGE,2010-07-09 17:58:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2430659,2,LEFT_TURN,-111.663055328758,35.1792626989784,3,NOT_AT_INTERSECTION_0,LEFT_TURN,FLAGSTAFF,2010-06-20 14:30:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2430753,2,REAR_END,-112.01109753538,34.7363898022623,3,UNKNOWN_99,REAR_END,COTTONWOOD,2010-07-17 04:11:00,NO_IMPROPER_ACTION,UNKNOWN_99
2430931,2,SIDESWIPE_SAME_DIRECTION,-111.654140145799,35.1975542804172,3,FOUR_WAY_INTERSECTION,SIDESWIPE_SAME_DIRECTION,FLAGSTAFF,2010-06-28 19:29:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2430969,2,ANGLE_FRONT_TO_SIDE,-112.23158765419,33.5811281755939,2,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,PEORIA,2010-07-19 06:44:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2431054,2,OTHER_97,-112.09501318663,34.3150931381272,2,T_INTERSECTION,OTHER_97,UNSPECIFIED_999,2010-07-07 10:12:00,FAILED_TO_KEEP_IN_PROPER_LANE,NO_IMPROPER_ACTION
2431132,2,OTHER_97,-110.892620887002,32.2533702446618,4,T_INTERSECTION,OTHER_97,TUCSON,2010-07-05 19:35:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2431164,2,ANGLE_FRONT_TO_SIDE,-110.897091152269,32.2214990207427,4,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,TUCSON,2010-07-07 17:11:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2431220,2,ANGLE_FRONT_TO_SIDE,-114.63300895306,32.6647818070624,3,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,YUMA,2010-07-27 12:52:00,NO_IMPROPER_ACTION,OTHER_97
2431275,2,REAR_END,-114.623912053302,34.9256336249321,3,UNKNOWN_99,REAR_END,UNSPECIFIED_999,2010-07-17 07:45:00,NO_IMPROPER_ACTION,OTHER_UNSAFE_PASSING
2431499,2,ANGLE_FRONT_TO_SIDE,-112.237565388256,33.6099700305748,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PEORIA,2010-07-18 20:51:00,INATTENTION_DISTRACTION,NO_IMPROPER_ACTION
2431561,2,SIDESWIPE_OPPOSITE_DIRECTION,-114.668571120816,32.7130630942156,3,T_INTERSECTION,SIDESWIPE_OPPOSITE_DIRECTION,UNSPECIFIED_999,2010-07-22 18:22:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,INATTENTION_DISTRACTION
2431602,2,ANGLE_FRONT_TO_SIDE,-112.069446479793,33.4802321502238,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-07-22 06:30:00,DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION
2431671,2,ANGLE_FRONT_TO_SIDE,-112.099616980142,33.5671496087451,4,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-07-09 17:41:00,OTHER_97,NO_IMPROPER_ACTION
2431681,2,ANGLE_FRONT_TO_SIDE,-112.030804029481,33.6370721257707,4,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-07-13 20:22:00,OTHER_97,NO_IMPROPER_ACTION
2431959,2,ANGLE_FRONT_TO_SIDE,-111.893472303672,33.3203419892636,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,CHANDLER,2010-07-13 15:29:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2432018,2,ANGLE_FRONT_TO_SIDE,-111.859095400602,33.3058249287239,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,CHANDLER,2010-07-10 18:55:00,UNKNOWN_99,UNKNOWN_99
2432033,2,ANGLE_FRONT_TO_SIDE,-112.185852232137,33.6088896097993,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,GLENDALE,2010-07-14 18:23:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,INATTENTION_DISTRACTION
2432053,2,ANGLE_FRONT_TO_SIDE,-112.16021694092,33.5530996340559,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,GLENDALE,2010-07-18 10:42:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1
2432186,2,ANGLE_FRONT_TO_SIDE,-110.823598159165,32.2209821866151,4,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,TUCSON,2010-07-09 20:09:00,OTHER_97,NO_IMPROPER_ACTION
2432542,2,REAR_END,-111.878721343156,33.4221728056218,2,NOT_AT_INTERSECTION_0,REAR_END,MESA,2010-08-01 22:52:00,NO_IMPROPER_ACTION,UNKNOWN_99
2432566,2,ANGLE_FRONT_TO_SIDE,-111.788299267614,33.4081119272259,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,MESA,2010-08-05 22:10:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2432645,2,ANGLE_FRONT_TO_SIDE,-111.788324249965,33.3938739320456,4,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,MESA,2010-08-09 07:05:00,DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION
2432810,2,SIDESWIPE_SAME_DIRECTION,-111.922868214418,33.5005240248262,1,T_INTERSECTION,SIDESWIPE_SAME_DIRECTION,SCOTTSDALE,2010-07-16 23:39:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2432813,2,ANGLE_FRONT_TO_SIDE,-111.910424799455,33.3929870235629,1,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,TEMPE,2010-08-02 16:38:00,OTHER_97,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2432836,2,ANGLE_FRONT_TO_SIDE,-111.788056813799,33.4280897863746,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,MESA,2010-08-13 07:38:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2432852,2,ANGLE_FRONT_TO_SIDE,-111.831510284463,33.4078605261409,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,MESA,2010-08-11 20:32:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103+NOT_APPLICABLE_MINUS_1
2432858,2,SIDESWIPE_SAME_DIRECTION,-111.964268790236,33.3490882488379,3,NOT_AT_INTERSECTION_0,SIDESWIPE_SAME_DIRECTION,GUADALUPE,2010-08-09 16:28:00,NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+INATTENTION_DISTRACTION+NOT_APPLICABLE_MINUS_1
2432904,2,LEFT_TURN,-111.78784339841,33.4394266809046,2,FOUR_WAY_INTERSECTION,LEFT_TURN,MESA,2010-08-12 08:13:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2432929,2,OTHER_97,-111.771245045213,33.3795056987871,3,NOT_AT_INTERSECTION_0,OTHER_97,MESA,2010-08-09 09:22:00,SPEED_TOO_FAST_FOR_CONDITIONS,INATTENTION_DISTRACTION
2433000,2,SIDESWIPE_SAME_DIRECTION,-110.792624763723,33.4035000943079,2,NOT_AT_INTERSECTION_0,SIDESWIPE_SAME_DIRECTION,GLOBE,2010-07-01 13:00:00,NO_IMPROPER_ACTION,UNKNOWN_99
2433035,2,ANGLE_FRONT_TO_SIDE,-111.954327290963,33.3345643790799,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,2010-08-13 06:17:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2433138,2,OTHER_97,-112.340942281349,33.4642616013179,3,FOUR_WAY_INTERSECTION,OTHER_97,AVONDALE,2010-07-24 06:46:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2433263,2,LEFT_TURN,-110.97848172934,32.3037237569271,4,NOT_AT_INTERSECTION_0,LEFT_TURN,UNSPECIFIED_999,2010-07-01 21:30:00,OTHER_97,NO_IMPROPER_ACTION
2433331,3,LEFT_TURN,-111.618613918297,33.3644395813534,4,FOUR_WAY_INTERSECTION,LEFT_TURN,MESA,2010-08-19 14:52:00,NO_IMPROPER_ACTION+NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2433359,2,ANGLE_FRONT_TO_SIDE,-111.839932632686,33.4297267957156,1,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,MESA,2010-08-17 16:02:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2433400,2,ANGLE_FRONT_TO_SIDE,-111.91124159804,33.3630742850684,3,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,TEMPE,2010-08-14 11:33:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2433491,2,ANGLE_FRONT_TO_SIDE,-111.719002786856,33.4373489833206,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,MESA,2010-08-16 16:20:00,NO_IMPROPER_ACTION,NO_IMPROPER_ACTION
2433518,2,UNKNOWN_99,-112.13447069593,33.4659506067783,3,FOUR_WAY_INTERSECTION,UNKNOWN_99,PHOENIX,2010-08-30 19:25:00,UNKNOWN_99,UNKNOWN_99
2433529,2,ANGLE_FRONT_TO_SIDE,-111.854601620596,33.414940371733,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,MESA,2010-08-19 06:21:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2433867,2,ANGLE_FRONT_TO_SIDE,-112.134437084402,33.4695565293309,2,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-07-02 16:35:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2433888,2,ANGLE_FRONT_TO_SIDE,-111.917482674021,33.4951810452037,3,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,SCOTTSDALE,2010-08-03 17:48:00,OTHER_97,MADE_IMPROPER_TURN
2433905,2,LEFT_TURN,-112.050749664007,33.4947160677486,2,NOT_AT_INTERSECTION_0,LEFT_TURN,PHOENIX,2010-07-14 22:15:00,KNOWINGLY_OPERATED_WITH_FAULTY_MISSING_EQUIPMENT,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2434218,2,ANGLE_FRONT_TO_SIDE,-111.923708728792,33.4075294898182,2,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,2010-08-02 08:33:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2434246,2,ANGLE_FRONT_TO_SIDE,-111.96736784011,33.3782954815216,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,2010-08-03 06:36:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2434411,2,ANGLE_FRONT_TO_SIDE,-111.908905866583,33.4912508465177,2,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,SCOTTSDALE,2010-08-19 20:52:00,UNKNOWN_99,NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION
2434507,2,ANGLE_FRONT_TO_SIDE,-111.836264193162,33.5892477401027,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,SCOTTSDALE,2010-08-15 17:04:00,DISREGARDED_TRAFFIC_SIGNAL,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2434556,2,ANGLE_FRONT_TO_SIDE,-111.897785489445,33.5238954116011,4,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,SCOTTSDALE,2010-08-15 19:24:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION+NOT_APPLICABLE_MINUS_1
2434567,2,SIDESWIPE_SAME_DIRECTION,-111.820690225823,33.3357010941075,3,FOUR_WAY_INTERSECTION,SIDESWIPE_SAME_DIRECTION,GILBERT,2010-08-13 18:03:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2434619,2,LEFT_TURN,-111.650622642152,35.2179364486009,3,T_INTERSECTION,LEFT_TURN,FLAGSTAFF,2010-08-27 08:12:00,NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+FAILED_TO_YIELD_RIGHT_OF_WAY_103
2434659,2,ANGLE_FRONT_TO_SIDE,-111.90051436988,33.4074847651029,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,2010-08-14 08:01:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2434701,2,LEFT_TURN,-111.823090801472,33.3933426614568,1,NOT_AT_INTERSECTION_0,LEFT_TURN,MESA,2010-08-22 11:58:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2434766,2,ANGLE_FRONT_TO_SIDE,-111.684413192164,33.4283485315548,3,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,MESA,2010-08-16 16:13:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,INATTENTION_DISTRACTION
2434804,2,SIDESWIPE_SAME_DIRECTION,-110.948126212996,32.2339467457605,3,FOUR_WAY_INTERSECTION,SIDESWIPE_SAME_DIRECTION,TUCSON,2010-08-26 01:40:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION+NOT_APPLICABLE_MINUS_1
2434824,2,OTHER_97,-112.13446216359,33.456506657433,3,UNKNOWN_99,OTHER_97,PHOENIX,2010-04-20 08:01:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2434825,2,OTHER_97,-112.039551862166,33.6333219517342,1,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-04-20 13:33:00,OTHER_97,NO_IMPROPER_ACTION
2434828,2,OTHER_97,-112.099894510369,33.5012653307017,2,UNKNOWN_99,OTHER_97,PHOENIX,2010-04-19 10:29:00,INATTENTION_DISTRACTION,INATTENTION_DISTRACTION
2435202,2,ANGLE_FRONT_TO_SIDE,-111.926312575836,33.3929572660779,4,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,2010-08-18 05:53:00,DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION
2435877,2,ANGLE_FRONT_TO_SIDE,-112.134168062098,33.5639052560556,2,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-08-08 17:00:00,OTHER_97,NO_IMPROPER_ACTION
2435900,2,ANGLE_FRONT_TO_SIDE,-112.091346605541,33.4492239224254,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-08-06 12:21:00,NO_IMPROPER_ACTION,NO_IMPROPER_ACTION
2435919,2,OTHER_97,0,0,1,NOT_REPORTED_255,OTHER_97,GLENDALE,2010-07-19 20:13:00,UNKNOWN_99,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION
