"Location ID",Time,Recorder,"Rec Count",Page,Segment,Direction,Count,"Gender ",Age_Y,Age_O,Helmet,"Wrong way",Sidewalk,Distracted,Pedestrian,Motoroized,Electric,Decor/Lights,"ADA Peds","ADA Chairs",Notes,Construction,LocRank,LocRankUniq,Seg,Seg1,LocTime,LocTimeDir,,"Gender ",Age_Y,Age_O,Helmet,"Wrong way",Sidewalk,Distracted,,"Cordon in","Cordon out","Bike Lane Size","Bike Lane"
125,AM,"Chris Casias",31,1,2,1,4,1,5,1,3,1,,,3,,,,,,,,23,,2,125_2,125AM,125AMNS,,,1,,,,,,,0,0,2,1
125,AM,"Chris Casias",31,1,2,2,3,,,2,3,,,,1,,,,,,,,23,,2,125_2,125AM,125AMNS,,,,,,,,,,0,0,3,1
125,AM,"Chris Casias",31,1,2,3,2,,2,1,,1,,,1,,,,,,,,23,,2,125_2,125AM,125AMEW,,,,,,,,,,0,0,4,1
125,AM,"Chris Casias",31,1,2,4,,1,1,4,1,,,1,4,,,,,,,,23,,2,125_2,125AM,125AMEW,,1,1,1,1,,,1,,0,0,4,1
125,AM,"Chris Casias",31,1,3,1,1,1,3,,,,,,1,,,,,,,,23,,3,125_3,125AM,125AMNS,,,1,,,,,,,0,0,2,1
125,AM,"Chris Casias",31,1,3,2,,,,,,,,,3,,,,,,,,23,,3,125_3,125AM,125AMNS,,,,,,,,,,0,0,3,1
125,AM,"Chris Casias",31,1,3,3,2,,,2,2,,,,1,,,,,,,,23,,3,125_3,125AM,125AMEW,,,,,,,,,,0,0,4,1
125,AM,"Chris Casias",31,1,3,4,2,,,2,1,,,,2,,,,,,,,23,,3,125_3,125AM,125AMEW,,,,,,,,,,0,0,4,1
125,AM,"Chris Casias",31,1,4,1,,,,1,,,,,1,,,,,,,,23,,4,125_4,125AM,125AMNS,,,,1,,,,,,0,0,2,1
125,AM,"Chris Casias",31,1,4,2,,,,1,,,,,1,,,,,,,,23,,4,125_4,125AM,125AMNS,,,,1,,,,,,0,0,3,1
125,AM,"Chris Casias",31,1,4,3,1,,,4,1,,,,4,,,,,,,,23,,4,125_4,125AM,125AMEW,,,,1,,,,,,0,0,4,1
125,AM,"Chris Casias",31,1,4,4,2,,,4,2,,,,2,,,,,,,,23,,4,125_4,125AM,125AMEW,,,,1,,,,,,0,0,4,1
125,AM,"Chris Casias",31,1,,,,,,,,,,,,,,1,,,,,23,,,,125AM,,,,,,,,,,,0,0,0,0
125,AM,"Chris Casias",31,2,1,1,,,,2,,,,,2,,,,,,,,23,,5,125_5,125AM,125AMNS,,,,1,,,,,,0,0,2,1
125,AM,"Chris Casias",31,2,1,2,1,,,1,1,,,,,,,,,,,,23,,5,125_5,125AM,125AMNS,,,,,,,,,,0,0,3,1
125,AM,"Chris Casias",31,2,1,3,1,,,4,1,,,,3,,,,,,,,23,,5,125_5,125AM,125AMEW,,,,1,,,,,,0,0,4,1
125,AM,"Chris Casias",31,2,1,4,,,2,,,,,,2,,,,,,,,23,,5,125_5,125AM,125AMEW,,,1,,,,,,,0,0,4,1
125,AM,"Chris Casias",31,2,2,1,1,1,,2,2,,,,2,,,,,,,,23,,6,125_6,125AM,125AMNS,,,,1,1,,,,,0,0,2,1
125,AM,"Chris Casias",31,2,2,2,,,,,,,,1,1,,,,,,,,23,,6,125_6,125AM,125AMNS,,,,,,,,1,,0,0,3,1
125,AM,"Chris Casias",31,2,2,3,2,,1,1,1,,,,,,,,,,,,23,,6,125_6,125AM,125AMEW,,,,,,,,,,0,0,4,1
125,AM,"Chris Casias",31,2,2,4,3,,4,1,,,,1,4,,,,,,,,23,,6,125_6,125AM,125AMEW,,,1,,,,,,,0,0,4,1
125,AM,"Chris Casias",31,2,3,1,,,,1,,,,,1,,,,,,,,23,,7,125_7,125AM,125AMNS,,,,1,,,,,,0,0,2,1
125,AM,"Chris Casias",31,2,3,2,1,,1,2,,,,,3,,,,,,,,23,,7,125_7,125AM,125AMNS,,,,1,,,,,,0,0,3,1
125,AM,"Chris Casias",31,2,3,3,1,,,3,1,,,,2,,,,,,,,23,,7,125_7,125AM,125AMEW,,,,1,,,,,,0,0,4,1
125,AM,"Chris Casias",31,2,3,4,3,1,1,7,,1,,2,4,,,,,,,,23,,7,125_7,125AM,125AMEW,,,,1,,,,,,0,0,4,1
125,AM,"Chris Casias",31,2,4,1,1,,,1,,,,1,,,,,,,,,23,,8,125_8,125AM,125AMNS,,,,,,,,,,0,0,2,1
125,AM,"Chris Casias",31,2,4,2,,,,1,,,,,1,,,,,,,,23,,8,125_8,125AM,125AMNS,,,,1,,,,,,0,0,3,1
125,AM,"Chris Casias",31,2,4,3,1,2,,5,1,1,,1,2,,,,,,,,23,,8,125_8,125AM,125AMEW,,1,,1,,,,,,0,0,4,1
125,AM,"Chris Casias",31,2,4,4,1,,1,5,,,,,5,,,,,,,,23,,8,125_8,125AM,125AMEW,,,,1,,,,,,0,0,4,1
125,AM,"Chris Casias",31,2,,,,,,,,,,,,,2,,,,,,23,,,,125AM,,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,1,1,6,2,3,1,1,,,,2,,,,,,,,23,,9,125_9,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,1,2,4,1,2,,,,,,3,,,,,,,,23,,9,125_9,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,1,3,5,2,1,,,,,,3,,,,,,,,23,,9,125_9,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,1,4,5,2,,1,3,,,1,,,,,,,,,23,,9,125_9,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,2,1,4,1,3,,,,,,4,,,,,,,,23,,10,125_10,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,2,2,3,1,2,,,,,,2,,,,,,,,23,,10,125_10,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,2,3,3,1,,,1,,,1,1,,,,,,,,23,,10,125_10,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,2,4,8,4,2,,,,,2,3,,,,,,,,23,,10,125_10,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,3,1,1,1,,,,,,,2,,,,,,,,23,,11,125_11,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,3,2,1,,,,1,,,,,,,,,,,,23,,11,125_11,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,3,3,6,1,,1,3,,,2,1,,,,,,,,23,,11,125_11,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,3,4,3,1,,1,1,,,,2,,,,,,,,23,,11,125_11,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,4,1,1,,1,,,,,,1,,,,,,,,23,,12,125_12,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,4,2,7,2,4,1,1,,,1,,,,,,,,,23,,12,125_12,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,4,3,2,,,,1,,,1,1,,,,,,,,23,,12,125_12,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,4,4,1,,,,,,,,1,,,,,,,,23,,12,125_12,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,1,,,,,,,,,,,,,,,,,,,23,,,,125PM,,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,1,1,2,1,,,1,,,,,,,,,,,,23,,13,125_13,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,1,2,5,2,4,,,,,,3,,,,,,,,23,,13,125_13,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,1,3,5,2,,,1,,,1,2,,,,,,,,23,,13,125_13,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,1,4,8,2,,,5,,,3,1,,,,,,,,23,,13,125_13,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,2,1,6,3,2,,,,,,3,,,,,,,,23,,14,125_14,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,2,2,3,3,2,,,,,,1,,,,,,,,23,,14,125_14,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,2,3,8,1,,2,4,,,1,4,,,,,,,,23,,14,125_14,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,2,4,8,3,2,,2,,,,1,,,,,,,,23,,14,125_14,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,3,1,8,4,,,1,,,,5,,,,,,,,23,,15,125_15,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,3,2,4,,,,2,,,,1,,,,,,,,23,,15,125_15,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,3,3,7,3,2,1,,,,3,4,,,,,,,,23,,15,125_15,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,3,4,22,6,,,2,,,2,2,,,,,,,,23,,15,125_15,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,4,1,4,3,1,,,,,,4,,,,,,,,23,,16,125_16,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,4,2,8,1,5,,1,,,,7,,,,,,,,23,,16,125_16,125PM,125PMNS,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,4,3,4,1,,,,,,,4,,,,,,,,23,,16,125_16,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,4,4,10,4,1,,,,,,6,,,,,,,,23,,16,125_16,125PM,125PMEW,,,,,,,,,,0,0,0,0
125,PM,"Meg Webster",32,2,,,,,,,,,,,,,1,,1,,"Regarding ""ADA Peds"": One guide dog for blind and a 2nd dog in training -- 2 people.",,23,,,,125PM,,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,1,1,1,1,,,,,,,,,,,,,,,,24,24,1,126_1,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,1,1,2,1,,,,,,,,,,,,,,,,24,,1,126_1,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,1,1,3,1,1,,,,,1,,5,,,,,,,,24,,1,126_1,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,1,1,4,2,,,1,1,,,,4,,,,,,,,24,,1,126_1,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,1,2,1,,,,,,,,,,,,,,,,,24,,2,126_2,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,1,2,2,1,,,,,,,,2,,,,,,,,24,,2,126_2,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,1,2,3,1,1,,,,,1,,5,,,,,,,,24,,2,126_2,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,1,2,4,3,1,,,,2,1,,3,,,,,,,,24,,2,126_2,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,1,3,1,2,,,,2,2,2,,,,,,,,,,24,,3,126_3,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,1,3,2,,,,,,,,,2,,,,,,,,24,,3,126_3,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,1,3,3,2,,,,,,1,,2,,,,,,,,24,,3,126_3,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,1,3,4,2,1,,,,,2,1,4,,,,,,,,24,,3,126_3,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,1,4,1,,,,,,,,,,,,,,,,,24,,4,126_4,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,1,4,2,2,,,2,2,,,,,,,,,,,,24,,4,126_4,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,1,4,3,2,,,,1,,,,3,,,,,,,,24,,4,126_4,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,1,4,4,,,,,,,,,8,,,,,,,,24,,4,126_4,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,1,,,,,,,,,,,,,,,,,,,24,,,,126AM,,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,2,1,1,,,,,,,,,1,,,,,,,,24,,5,126_5,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,2,1,2,,,,,,,,,,,,,,,,,24,,5,126_5,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,2,1,3,2,,,,,1,2,,1,,,,,,,,24,,5,126_5,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,2,1,4,5,2,,,4,,4,,3,,,,,,,,24,,5,126_5,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,2,2,1,1,,,,,,,1,,,,,,,,,24,,6,126_6,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,2,2,2,,,,,,,,,1,,,,,,,,24,,6,126_6,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,2,2,3,2,,,,1,,2,,1,,,,,,,,24,,6,126_6,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,2,2,4,1,,,,1,,,,3,,,,,,,,24,,6,126_6,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,2,3,1,,,,,,,,,,,,,,,,,24,,7,126_7,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,2,3,2,,,,,,,,,,,,,,,,,24,,7,126_7,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,2,3,3,1,,,,,,1,1,2,,,,,,,,24,,7,126_7,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,2,3,4,5,,,,,2,5,,7,,,,,,,,24,,7,126_7,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,2,4,1,,,,,,,,,,,,,,,,,24,,8,126_8,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,2,4,2,,,,,,,,,2,,,,,,,,24,,8,126_8,126AM,126AMNS,,,,,,,,,,0,0,4,1
126,AM,"Jacob Howard",33,2,4,3,2,,,,1,,2,,1,,,,,,,,24,,8,126_8,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,2,4,4,2,2,,,,,2,,8,,,,,,,,24,,8,126_8,126AM,126AMEW,,,,,,,,,,0,0,0,0
126,AM,"Jacob Howard",33,2,,,,,,,,,,,,,,,,,,,24,,,,126AM,,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,1,1,1,,,,,,,,2,,,,,,,,24,,9,126_9,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,1,2,1,,,,,,,,,,,,,,,,24,,9,126_9,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,1,3,3,1,,,,,2,,2,,,,,,,,24,,9,126_9,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,1,4,3,,,,1,,2,,6,,,,,,,,24,,9,126_9,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,2,1,,,,,,,,,,,,,,,,,24,,10,126_10,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,2,2,2,,,,,,,,,,,,,,,,24,,10,126_10,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,2,3,4,,,,,1,4,,1,,,,,,,,24,,10,126_10,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,2,4,2,,,,,,2,,1,,,,,,,,24,,10,126_10,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,3,1,,,,,,,,,1,,,,,,,,24,,11,126_11,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,3,2,,,,,,,,,,,,,,,,,24,,11,126_11,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,3,3,1,,,,1,,1,,1,,,,,,,,24,,11,126_11,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,3,4,1,,,,1,1,1,,3,,,,,,,,24,,11,126_11,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,4,1,1,,,,,,,,,,,,,,,,24,,12,126_12,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,4,2,3,1,,,2,,,,,,,,,,,,24,,12,126_12,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,4,3,1,,,,1,,,,2,,,,,,,,24,,12,126_12,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,4,4,1,,,,,,1,,,,,,,,,,24,,12,126_12,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,1,,,,,,,,,,,,1,,,,,,,24,,,,126PM,,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,1,1,,,,,,,,,,,,,,,,,24,,13,126_13,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,1,2,5,,,,,,,,1,,,,,,,,24,,13,126_13,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,1,3,6,1,,,1,4,5,,5,,,,,,,,24,,13,126_13,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,1,4,1,,,,,,,,4,,,,,,,,24,,13,126_13,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,2,1,2,1,,,,,,,,,,,,,,,24,,14,126_14,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,2,2,1,,,,1,,,,1,,,,,,,,24,,14,126_14,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,2,3,1,,,,1,,,,3,,,,,,,,24,,14,126_14,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,2,4,3,,,,1,,,,,,,,,,,,24,,14,126_14,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,3,1,,,,,,,,,,,,,,,,,24,,15,126_15,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,3,2,1,,,,,,1,,,,,,,,,,24,,15,126_15,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,3,3,7,,,,2,,6,1,,,,,,,,,24,,15,126_15,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,3,4,5,,,,2,1,5,,3,,,,,,,,24,,15,126_15,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,4,1,,,,,,,,,,,,,,,,,24,,16,126_16,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,4,2,1,,,,1,,,,,,,,,,,,24,,16,126_16,126PM,126PMNS,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,4,3,,,,,,,,,13,,,,,,,,24,,16,126_16,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,4,4,,,,,,,,,9,,,,,,,,24,,16,126_16,126PM,126PMEW,,,,,,,,,,0,0,0,0
126,PM,"Kristen Addison",34,2,,,,,,,,,,,,,,,,,,,24,,,,126PM,,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,1,1,1,1,,,,1,,,,,,,,,,,,25,25,1,127_1,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,1,1,2,1,,,1,1,,,,,,,,,,,,25,,1,127_1,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,1,1,3,1,,,,,,,,,,,,,,,,25,,1,127_1,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,1,1,4,1,,,,,,,,,,,,,,,,25,,1,127_1,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,1,2,1,2,,,1,,,,,,,,,,,,,25,,2,127_2,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,1,2,2,,,,,,,,,,,,,,,,,25,,2,127_2,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,1,2,3,,,,,,,,,,,,,,,,,25,,2,127_2,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,1,2,4,1,,,1,,,,,,,,,,,,,25,,2,127_2,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,1,3,1,,,,,,,,,,,,,,,,,25,,3,127_3,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,1,3,2,,,,,,,,,,,,,,,,,25,,3,127_3,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,1,3,3,,,,,,,,,,,,,,,,,25,,3,127_3,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,1,3,4,,,,,,,,,,,,,,,,,25,,3,127_3,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,1,4,1,,,,,,,,,,,,,,,,,25,,4,127_4,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,1,4,2,1,,,,1,,,,,,,,,,,,25,,4,127_4,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,1,4,3,1,,,,1,,,,,,,,,,,,25,,4,127_4,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,1,4,4,,,,,,,,,,,,,,,,,25,,4,127_4,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,1,,,,,,,,,,,,,,,,,,,25,,,,127AM,,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,2,1,1,,,,,,,,,3,,,,,,,,25,,5,127_5,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,2,1,2,,,,,,,,,,,,,,,,,25,,5,127_5,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,2,1,3,,,,,,,,,1,,,,,,,,25,,5,127_5,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,2,1,4,3,,,,1,,,,1,,,,,,,,25,,5,127_5,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,2,2,1,,,,,,,,,1,,,,,,,,25,,6,127_6,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,2,2,2,1,,,,,,,,,,,,,,,,25,,6,127_6,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,2,2,3,,,,,,,,,,,,,,,,,25,,6,127_6,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,2,2,4,,,,,,,,,,,,,,,,,25,,6,127_6,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,2,3,1,,,,,,,,,,,,,,,,,25,,7,127_7,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,2,3,2,,,,,,,,,1,,,,,,,,25,,7,127_7,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,2,3,3,1,,,,,1,,,,,,,,,,,25,,7,127_7,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,2,3,4,,,,,,,,,2,,,,,,,,25,,7,127_7,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,2,4,1,,,,,,,,,3,,,,,,,,25,,8,127_8,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,2,4,2,2,,1,,1,,,,,,,,,,,,25,,8,127_8,127AM,127AMNS,,,,,,,,,,0,0,3,1
127,AM,"Lisa Cozzetti",35,2,4,3,,,,,,,,,,,,,,,,,25,,8,127_8,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,2,4,4,1,,,,,,,,1,,,,,,,,25,,8,127_8,127AM,127AMEW,,,,,,,,,,0,0,0,0
127,AM,"Lisa Cozzetti",35,2,,,,,,,,,,,,,,,,1,,,25,,,,127AM,,,,,,,,,,,0,0,0,0
127,PM,"Angela Fretz",36,1,1,1,2,,,,,,2,,2,,,,,,,,25,,9,127_9,127PM,127PMNS,,,,,,,,,,0,0,0,0
127,PM,"Angela Fretz",36,1,1,2,,,,,,,,,1,,,,,,,,25,,9,127_9,127PM,127PMNS,,,,,,,,,,0,0,0,0
127,PM,"Angela Fretz",36,1,1,3,,,,,,,,,3,,,,,,,,25,,9,127_9,127PM,127PMEW,,,,,,,,,,0,0,0,0
127,PM,"Angela Fretz",36,1,1,4,,,,,,,,,5,,,,,,,,25,,9,127_9,127PM,127PMEW,,,,,,,,,,0,0,0,0
127,PM,"Angela Fretz",36,1,2,1,2,1,1,,1,,1,1,1,,,,,,,,25,,10,127_10,127PM,127PMNS,,,,,,,,,,0,0,0,0
127,PM,"Angela Fretz",36,1,2,2,2,1,1,,1,,1,,1,,,,,,,,25,,10,127_10,127PM,127PMNS,,,,,,,,,,0,0,0,0
127,PM,"Angela Fretz",36,1,2,3,,,,,,,,,1,,,,,,,,25,,10,127_10,127PM,127PMEW,,,,,,,,,,0,0,0,0
127,PM,"Angela Fretz",36,1,2,4,,,,,,,,,,,,,,,,,25,,10,127_10,127PM,127PMEW,,,,,,,,,,0,0,0,0
127,PM,"Angela Fretz",36,1,3,1,1,,,,,,,,1,,,,,,,,25,,11,127_11,127PM,127PMNS,,,,,,,,,,0,0,0,0
127,PM,"Angela Fretz",36,1,3,2,1,,,,1,,,,2,,,,,,,,25,,11,127_11,127PM,127PMNS,,,,,,,,,,0,0,0,0
127,PM,"Angela Fretz",36,1,3,3,1,,,,,,1,,,,,,,,,,25,,11,127_11,127PM,127PMEW,,,,,,,,,,0,0,0,0
127,PM,"Angela Fretz",36,1,3,4,,,,,,,,,2,,,,,,,,25,,11,127_11,127PM,127PMEW,,,,,,,,,,0,0,0,0
127,PM,"Angela Fretz",36,1,4,1,2,,,,,,2,,,,,,,,,,25,,12,127_12,127PM,127PMNS,,,,,,,,,,0,0,0,0
